movieId,avgRating,agreeCount,title,genres,
1333,4.53571428571,14,"Birds, The (1963)",Horror|Thriller
1339,4.14285714286,14,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1340,4.15,10,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1343,4.25,12,Cape Fear (1991),Thriller
1344,4.31818181818,11,Cape Fear (1962),Crime|Drama|Thriller
1354,4.1,10,Breaking the Waves (1996),Drama|Mystery
1357,4.53846153846,13,Shine (1996),Drama|Romance
1358,4.53846153846,13,Sling Blade (1996),Drama
1370,4.26923076923,13,Die Hard 2 (1990),Action|Adventure|Thriller
1374,4.14285714286,14,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1375,4.0,11,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1387,4.8,15,Jaws (1975),Action|Horror
1393,4.11538461538,13,Jerry Maguire (1996),Drama|Romance
1394,4.13333333333,15,Raising Arizona (1987),Comedy
1396,4.08333333333,12,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1407,4.0,12,Scream (1996),Comedy|Horror|Mystery|Thriller
1408,4.42857142857,14,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
141,4.34615384615,13,"Birdcage, The (1996)",Comedy
1411,4.54545454545,11,Hamlet (1996),Crime|Drama|Romance
1466,4.45,10,Donnie Brasco (1997),Crime|Drama
150,4.73333333333,15,Apollo 13 (1995),Adventure|Drama|IMAX
1500,4.27272727273,11,Grosse Pointe Blank (1997),Comedy|Crime|Romance
151,4.06666666667,15,Rob Roy (1995),Action|Drama|Romance|War
1573,4.5,12,Face/Off (1997),Action|Crime|Drama|Thriller
1580,4.5,15,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1584,4.42857142857,14,Contact (1997),Drama|Sci-Fi
16,4.16666666667,12,Casino (1995),Crime|Drama
1608,4.23076923077,13,Air Force One (1997),Action|Thriller
161,4.39285714286,14,Crimson Tide (1995),Drama|Thriller|War
1610,4.3,15,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
1617,4.93333333333,15,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
162,4.05,10,Crumb (1994),Documentary
1625,4.04166666667,12,"Game, The (1997)",Drama|Mystery|Thriller
1641,4.39285714286,14,"Full Monty, The (1997)",Comedy|Drama
1643,4.2,10,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1653,4.28571428571,14,Gattaca (1997),Drama|Sci-Fi|Thriller
1673,4.46153846154,13,Boogie Nights (1997),Drama
1674,4.58333333333,12,Witness (1985),Drama|Romance|Thriller
1678,4.36363636364,11,"Joy Luck Club, The (1993)",Drama|Romance
1682,4.46153846154,13,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
1694,4.38461538462,13,"Apostle, The (1997)",Drama
17,4.63636363636,11,Sense and Sensibility (1995),Drama|Romance
1704,4.43333333333,15,Good Will Hunting (1997),Drama|Romance
1719,4.3,10,"Sweet Hereafter, The (1997)",Drama
1721,4.26923076923,13,Titanic (1997),Drama|Romance
1747,4.5,13,Wag the Dog (1997),Comedy
1784,4.66666666667,15,As Good as It Gets (1997),Comedy|Drama|Romance
1834,4.6,10,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1883,4.36363636364,11,Bulworth (1998),Comedy|Drama|Romance
1907,4.36363636364,11,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1923,4.07142857143,14,There's Something About Mary (1998),Comedy|Romance
1927,4.66666666667,12,All Quiet on the Western Front (1930),Action|Drama|War
1931,4.45,10,Mutiny on the Bounty (1935),Adventure|Drama
1935,4.6,10,How Green Was My Valley (1941),Drama|Musical|Romance
1939,4.7,10,"Best Years of Our Lives, The (1946)",Drama|War
1944,4.5,12,From Here to Eternity (1953),Drama|Romance|War
1945,4.96428571429,14,On the Waterfront (1954),Crime|Drama
1946,4.54545454545,11,Marty (1955),Drama|Romance
1947,4.26666666667,15,West Side Story (1961),Drama|Musical|Romance
1950,4.63636363636,11,In the Heat of the Night (1967),Drama|Mystery
1952,4.76923076923,13,Midnight Cowboy (1969),Drama
1953,4.63333333333,15,"French Connection, The (1971)",Action|Crime|Thriller
1954,4.07692307692,13,Rocky (1976),Drama
1955,4.61538461538,13,Kramer vs. Kramer (1979),Drama
1956,4.59090909091,11,Ordinary People (1980),Drama
1957,4.68181818182,11,Chariots of Fire (1981),Drama
1959,4.41666666667,12,Out of Africa (1985),Drama|Romance
1960,4.25,12,"Last Emperor, The (1987)",Drama
1961,4.7,15,Rain Man (1988),Drama
1962,4.7,15,Driving Miss Daisy (1989),Drama
1968,4.46666666667,15,"Breakfast Club, The (1985)",Comedy|Drama
1994,4.32142857143,14,Poltergeist (1982),Horror|Thriller
1997,4.67857142857,14,"Exorcist, The (1973)",Horror|Mystery
2000,4.60714285714,14,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2001,4.0,14,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2003,4.07142857143,14,Gremlins (1984),Comedy|Horror
2010,4.27272727273,11,Metropolis (1927),Drama|Sci-Fi
2018,4.91666666667,12,Bambi (1942),Animation|Children|Drama
2019,4.5,15,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
2020,4.66666666667,15,Dangerous Liaisons (1988),Drama|Romance
2022,4.45,10,"Last Temptation of Christ, The (1988)",Drama
2028,4.75,14,Saving Private Ryan (1998),Action|Drama|War
2064,4.15384615385,13,Roger & Me (1989),Documentary
2065,4.7,10,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
2067,4.21428571429,14,Doctor Zhivago (1965),Drama|Romance|War
2076,4.11538461538,13,Blue Velvet (1986),Drama|Mystery|Thriller
2078,4.45454545455,11,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
2080,4.88461538462,13,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
2081,4.75,12,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
2085,4.3,10,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
2087,4.04166666667,12,Peter Pan (1953),Animation|Children|Fantasy|Musical
2096,4.30769230769,13,Sleeping Beauty (1959),Animation|Children|Musical
21,4.11538461538,13,Get Shorty (1995),Comedy|Crime|Thriller
2100,4.0,14,Splash (1984),Comedy|Fantasy|Romance
2108,4.10714285714,14,L.A. Story (1991),Comedy|Romance
2130,4.8,10,Atlantic City (1980),Crime|Drama|Romance
2132,4.53846153846,13,Who's Afraid of Virginia Woolf? (1966),Drama
2150,4.10714285714,14,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
2160,4.72727272727,11,Rosemary's Baby (1968),Drama|Horror|Thriller
2183,4.1,10,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2186,4.81818181818,11,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2194,4.67857142857,14,"Untouchables, The (1987)",Action|Crime|Drama
22,4.4,10,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
2202,4.55,10,Lifeboat (1944),Drama|War
2208,4.85,10,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
2231,4.22727272727,11,Rounders (1998),Drama
2243,4.64285714286,14,Broadcast News (1987),Comedy|Drama|Romance
2268,4.67857142857,14,"Few Good Men, A (1992)",Crime|Drama|Thriller
2288,4.07692307692,13,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2289,4.58333333333,12,"Player, The (1992)",Comedy|Crime|Drama
2291,4.1,15,Edward Scissorhands (1990),Drama|Fantasy|Romance
2294,4.45454545455,11,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
230,4.0,10,Dolores Claiborne (1995),Drama|Thriller
2300,4.5,11,"Producers, The (1968)",Comedy
2303,4.75,12,Nashville (1975),Drama|Musical
2313,4.21428571429,14,"Elephant Man, The (1980)",Drama
232,4.45454545455,11,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
2321,4.42307692308,13,Pleasantville (1998),Comedy|Drama|Fantasy
2324,4.58333333333,12,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2329,4.30769230769,13,American History X (1998),Crime|Drama
2333,4.35,10,Gods and Monsters (1998),Drama
2336,4.53571428571,14,Elizabeth (1998),Drama
235,4.39285714286,14,Ed Wood (1994),Comedy|Drama
2352,4.70833333333,12,"Big Chill, The (1983)",Comedy|Drama
2353,4.27272727273,11,Enemy of the State (1998),Action|Thriller
2355,4.73076923077,13,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
2359,4.25,12,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2366,4.5,14,King Kong (1933),Action|Adventure|Fantasy|Horror
2391,4.65384615385,13,"Simple Plan, A (1998)",Crime|Drama|Thriller
2395,4.13636363636,11,Rushmore (1998),Comedy|Drama
2396,4.64285714286,14,Shakespeare in Love (1998),Comedy|Drama|Romance
2407,4.18181818182,11,Cocoon (1985),Comedy|Sci-Fi
2455,4.14285714286,14,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
246,4.18181818182,11,Hoop Dreams (1994),Documentary
247,4.625,12,Heavenly Creatures (1994),Crime|Drama
2474,4.20833333333,12,"Color of Money, The (1986)",Drama
25,4.42857142857,14,Leaving Las Vegas (1995),Drama|Romance
2511,4.2,10,"Long Goodbye, The (1973)",Crime|Film-Noir
2529,4.06666666667,15,Planet of the Apes (1968),Action|Drama|Sci-Fi
253,4.0,13,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
2565,4.72727272727,11,"King and I, The (1956)",Drama|Musical|Romance
2571,4.66666666667,15,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2599,4.58333333333,12,Election (1999),Comedy
260,4.8,15,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
262,4.27272727273,11,"Little Princess, A (1995)",Children|Drama
2640,4.25,14,Superman (1978),Action|Adventure|Sci-Fi
2648,4.58333333333,12,Frankenstein (1931),Drama|Horror|Sci-Fi
265,4.54545454545,11,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance
2657,4.40909090909,11,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
266,4.03571428571,14,Legends of the Fall (1994),Drama|Romance|War|Western
2664,4.75,10,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2686,4.2,10,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2692,4.46428571429,14,Run Lola Run (Lola rennt) (1998),Action|Crime
2699,4.0,14,Arachnophobia (1990),Comedy|Horror
2712,4.34615384615,13,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2716,4.16666666667,15,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
272,4.11538461538,13,"Madness of King George, The (1994)",Comedy|Drama
2728,4.32142857143,14,Spartacus (1960),Action|Drama|Romance|War
2739,4.26923076923,13,"Color Purple, The (1985)",Drama
2761,4.7,10,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2762,4.83333333333,15,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2770,4.36363636364,11,Bowfinger (1999),Comedy
2791,4.64285714286,14,Airplane! (1980),Comedy
2797,4.66666666667,15,Big (1988),Comedy|Drama|Fantasy|Romance
2804,4.65384615385,13,"Christmas Story, A (1983)",Children|Comedy
2819,4.45454545455,11,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2841,4.0,10,Stir of Echoes (1999),Horror|Mystery|Thriller
2857,4.5,11,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,4.86666666667,15,American Beauty (1999),Comedy|Drama
2863,4.66666666667,12,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2871,4.68181818182,11,Deliverance (1972),Adventure|Drama|Thriller
290,4.6,10,Once Were Warriors (1994),Crime|Drama
2908,4.69230769231,13,Boys Don't Cry (1999),Drama
2912,4.3,10,"Limey, The (1999)",Crime|Drama|Thriller
2915,4.09090909091,11,Risky Business (1983),Comedy
2916,4.23076923077,13,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,4.40909090909,11,Body Heat (1981),Crime|Thriller
2918,4.42857142857,14,Ferris Bueller's Day Off (1986),Comedy
2944,4.2,15,"Dirty Dozen, The (1967)",Action|Drama|War
2947,4.5,14,Goldfinger (1964),Action|Adventure|Thriller
2948,4.5,13,From Russia with Love (1963),Action|Adventure|Thriller
2949,4.30769230769,13,Dr. No (1962),Action|Adventure|Thriller
2951,4.18181818182,11,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2959,4.60714285714,14,Fight Club (1999),Action|Crime|Drama|Thriller
296,4.8,15,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
2968,4.375,12,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2970,4.4,10,Fitzcarraldo (1982),Adventure|Drama
2973,4.7,10,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2987,4.57142857143,14,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2997,4.64285714286,14,Being John Malkovich (1999),Comedy|Drama|Fantasy
300,4.76923076923,13,Quiz Show (1994),Drama
3006,4.625,12,"Insider, The (1999)",Drama|Thriller
3035,4.9,10,Mister Roberts (1955),Comedy|Drama|War
3037,4.27272727273,11,Little Big Man (1970),Western
3052,4.13636363636,11,Dogma (1999),Adventure|Comedy|Fantasy
306,4.375,12,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
3062,4.41666666667,12,"Longest Day, The (1962)",Action|Drama|War
3068,4.75,10,"Verdict, The (1982)",Drama|Mystery
307,4.05,10,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
30707,4.8,10,Million Dollar Baby (2004),Drama
3072,4.15,10,Moonstruck (1987),Comedy|Romance
30749,4.7,10,Hotel Rwanda (2004),Drama|War
30812,4.18181818182,11,"Aviator, The (2004)",Drama
3083,4.75,10,All About My Mother (Todo sobre mi madre) (1999),Drama
3088,4.7,10,Harvey (1950),Comedy|Fantasy
3089,4.58333333333,12,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3095,4.64285714286,14,"Grapes of Wrath, The (1940)",Drama
3098,4.2,10,"Natural, The (1984)",Drama
3100,4.6,10,"River Runs Through It, A (1992)",Drama
3101,4.30769230769,13,Fatal Attraction (1987),Drama|Thriller
3104,4.22727272727,11,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,4.40909090909,11,Awakenings (1990),Drama|Mystery
3107,4.08333333333,12,Backdraft (1991),Action|Drama
3114,4.8,10,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
314,4.3,10,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery
3148,4.28571428571,14,"Cider House Rules, The (1999)",Drama
3152,4.77272727273,11,"Last Picture Show, The (1971)",Drama
3160,4.69230769231,13,Magnolia (1999),Drama
3168,4.5,13,Easy Rider (1969),Adventure|Drama
3174,4.3,10,Man on the Moon (1999),Comedy|Drama
3176,4.5,13,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
318,4.6,15,"Shawshank Redemption, The (1994)",Crime|Drama
3196,4.59090909091,11,Stalag 17 (1953),Drama|War
32,4.46428571429,14,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
3201,4.65,10,Five Easy Pieces (1970),Drama
3246,4.5,12,Malcolm X (1992),Drama
3252,4.125,12,Scent of a Woman (1992),Drama
3255,4.3,10,"League of Their Own, A (1992)",Comedy|Drama
3260,4.66666666667,12,Howards End (1992),Drama
3271,4.5,12,Of Mice and Men (1992),Drama
3307,4.6,10,City Lights (1931),Comedy|Drama|Romance
33166,4.45,10,Crash (2004),Crime|Drama
3317,4.23076923077,13,Wonder Boys (2000),Comedy|Drama
3334,4.40909090909,11,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3347,4.22727272727,11,Never Cry Wolf (1983),Adventure|Drama
3359,4.5,11,Breaking Away (1979),Comedy|Drama
3361,4.07692307692,13,Bull Durham (1988),Comedy|Drama|Romance
3362,4.61538461538,13,Dog Day Afternoon (1975),Crime|Drama
3363,4.71428571429,14,American Graffiti (1973),Comedy|Drama
3364,4.5,10,"Asphalt Jungle, The (1950)",Crime|Film-Noir
337,4.26923076923,13,What's Eating Gilbert Grape (1993),Drama
3386,4.46153846154,13,JFK (1991),Drama|Mystery|Thriller
34,4.63333333333,15,Babe (1995),Children|Drama
3408,4.21428571429,14,Erin Brockovich (2000),Drama
3418,4.06666666667,15,Thelma & Louise (1991),Adventure|Crime|Drama
342,4.46153846154,13,Muriel's Wedding (1994),Comedy
3424,4.36363636364,11,Do the Right Thing (1989),Drama
3435,4.92857142857,14,Double Indemnity (1944),Crime|Drama|Film-Noir
3448,4.03333333333,15,"Good Morning, Vietnam (1987)",Comedy|Drama|War
345,4.375,12,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
3451,4.22727272727,11,Guess Who's Coming to Dinner (1967),Drama
3462,4.5,10,Modern Times (1936),Comedy|Drama|Romance
3467,4.6,10,Hud (1963),Drama|Western
3468,4.85714285714,14,"Hustler, The (1961)",Drama
3469,4.68181818182,11,Inherit the Wind (1960),Drama
3471,4.73333333333,15,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
348,4.5,11,Bullets Over Broadway (1994),Comedy
3481,4.55,10,High Fidelity (2000),Comedy|Drama|Romance
349,4.35714285714,14,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
3499,4.55,10,Misery (1990),Drama|Horror|Thriller
3504,5.0,12,Network (1976),Comedy|Drama
3505,4.31818181818,11,No Way Out (1987),Drama|Mystery|Thriller
3508,4.04166666667,12,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3526,4.5,11,Parenthood (1989),Comedy|Drama
3535,4.08333333333,12,American Psycho (2000),Crime|Horror|Mystery|Thriller
3545,4.53846153846,13,Cabaret (1972),Drama|Musical
3548,4.45,10,Auntie Mame (1958),Comedy|Drama
3549,4.09090909091,11,Guys and Dolls (1955),Comedy|Musical|Romance
3551,4.16666666667,12,Marathon Man (1976),Crime|Drama|Thriller
356,4.5,15,Forrest Gump (1994),Comedy|Drama|Romance|War
357,4.69230769231,13,Four Weddings and a Funeral (1994),Comedy|Romance
3578,4.03571428571,14,Gladiator (2000),Action|Adventure|Drama
36,4.83333333333,15,Dead Man Walking (1995),Crime|Drama
3634,4.45454545455,11,Seven Days in May (1964),Thriller
364,4.54545454545,11,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
3654,4.54166666667,12,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
3668,4.5,10,Romeo and Juliet (1968),Drama|Romance
3671,4.25,14,Blazing Saddles (1974),Comedy|Western
3681,4.04545454545,11,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
3686,4.15,10,Flatliners (1990),Horror|Sci-Fi|Thriller
3699,4.0,10,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3724,4.45454545455,11,Coming Home (1978),Drama|War
3735,4.7,10,Serpico (1973),Crime|Drama
3741,4.45454545455,11,Badlands (1973),Crime|Drama|Thriller
3751,4.68181818182,11,Chicken Run (2000),Animation|Children|Comedy
377,4.21428571429,14,Speed (1994),Action|Romance|Thriller
3801,4.61538461538,13,Anatomy of a Murder (1959),Drama|Mystery
3811,4.81818181818,11,Breaker Morant (1980),Drama|War
3897,4.66666666667,15,Almost Famous (2000),Drama
