1608,2
1609,1
1611,1
1614,1
1620,2
1621,1
1626,1
1627,1
1633,1
1641,1
1653,4
1662,1
1665,2
1667,1
1684,1
1686,1
1689,2
1705,1
1710,1
1711,1
1715,2
1716,1
1728,1
1729,1
1732,1
1735,1
1736,1
1737,1
1748,1
1750,1
1751,1
1755,2
1756,1
1763,2
1772,2
1776,1
1778,1
1789,1
1803,1
1804,1
1805,1
1806,1
1810,1
1811,1
1813,1
1814,1
1815,1
1829,3
1832,1
1838,1
1840,1
1851,1
1855,1
1859,1
1861,1
1865,1
1868,1
1876,1
1879,1
1883,2
1885,1
1888,1
1899,1
1903,1
1908,1
1910,1
1911,1
1913,1
1914,1
1918,1
1919,2
1922,1
1930,1
1937,2
1941,1
1952,1
1954,1
1963,2
1966,3
1968,1
1969,1
1972,2
1976,1
1980,3
1986,2
1987,1
1997,1
1999,1
2000,1
2002,1
2005,2
2008,1
2010,2
2015,2
2021,1
2034,3
2036,2
2047,1
2064,1
2067,1
2068,1
2070,1
2071,1
2072,1
2077,1
2080,1
2082,2
2091,1
2099,1
2104,1
2106,1
2107,1
2109,2
2114,1
2127,1
2136,1
2137,1
2143,1
2153,1
2157,2
2158,1
2159,2
2165,1
2167,1
2168,1
2170,1
2171,3
2172,1
2174,2
2175,1
2180,2
2181,1
2184,1
2189,1
2201,1
2202,2
2203,1
2207,1
2210,3
2215,1
2226,1
2228,1
2235,1
2239,2
2241,1
2243,1
2252,1
2259,1
2269,2
2273,1
2275,1
2295,1
2301,3
2302,1
2311,3
2322,1
2333,1
2337,2
2340,1
2343,2
2344,1
2345,1
2349,2
2352,1
2360,1
2362,2
2378,1
2380,1
2382,1
2387,1
2389,1
2393,2
2394,3
2395,1
2405,1
2408,1
2420,2
2423,4
2428,1
2433,1
2436,1
2452,1
2456,1
2463,1
2464,1
2465,1
2468,1
2473,1
2481,1
2484,3
2507,1
2509,1
2514,3
2519,1
2539,1
2542,1
2549,1
2555,1
2556,1
2558,2
2560,1
2561,1
2563,1
2565,1
2567,1
2571,1
2573,3
2581,2
2591,1
2605,1
2606,1
2620,1
2633,1
2639,1
2640,3
2645,1
2657,1
2662,1
2663,2
2664,1
2670,2
2683,1
2684,1
2691,1
2698,1
2703,1
2711,1
2712,2
2713,1
2714,1
2718,1
2720,1
2728,1
2730,1
2731,1
2732,1
2734,1
2736,1
2739,1
2741,1
2750,1
2755,2
2756,1
2757,3
2759,2
2760,1
2762,3
2764,2
2769,1
2771,1
2777,2
2780,1
2786,1
2791,1
2793,1
2802,1
2804,1
2805,1
2806,1
2812,2
2813,2
2819,1
2822,2
2823,1
2830,1
2834,1
2839,1
2840,1
2845,1
2852,1
2856,1
2857,1
2860,1
2866,2
2868,2
2876,3
2877,2
2880,1
2881,1
2894,1
2899,1
2905,5
2911,1
2915,3
2916,2
2920,1
2930,1
2933,1
2937,1
2942,3
2945,1
2947,1
2948,1
2950,3
2955,3
2963,1
2982,2
2983,1
2988,2
2992,1
2993,3
3000,2
3001,1
3008,1
3020,1
3021,2
3024,1
3039,1
3040,1
3047,1
3050,1
3061,1
3070,1
3081,1
3083,1
3086,4
3087,1
3089,1
3092,1
3094,1
3096,1
3097,1
3101,1
3102,1
3117,2
3122,1
3146,2
3149,2
3152,1
3157,2
3170,2
3172,1
3179,1
3182,1
3184,1
3185,1
3186,1
3187,1
3195,1
3197,3
3201,1
3204,1
3205,2
3206,1
3207,2
3210,1
3212,2
3219,2
3228,2
3241,2
3242,1
3243,1
3244,1
3249,1
3250,1
3251,1
3252,1
3253,1
3255,1
3259,1
3260,3
3264,1
3265,1
3269,4
3272,1
3275,3
3279,1
3281,1
3282,1
3284,1
3289,3
3294,1
3296,1
3318,2
3320,1
3326,1
3329,1
3330,1
3335,1
3351,1
3353,1
3361,1
3362,1
3369,1
3376,1
3381,1
3386,1
3391,1
3398,1
3400,1
3402,2
3406,1
3414,1
3416,1
3419,2
3428,1
3437,1
3438,1
3441,1
3446,1
3457,2
3458,1
3461,2
3463,1
3467,1
3472,1
3475,1
3478,1
3479,1
3486,1
3491,2
3496,1
3502,1
3513,1
3515,1
3517,1
3520,3
3528,1
3529,2
3530,3
3533,1
3534,1
3536,1
3537,1
3540,2
3543,1
3547,1
3550,2
3555,1
3569,1
3571,1
3572,1
3576,1
3578,1
3580,1
3587,1
3589,1
3597,1
3610,1
3614,1
3615,2
3616,1
3617,1
3625,1
3629,1
3634,1
3637,1
3648,1
3650,1
3651,3
3653,2
3659,1
3664,1
3667,1
3671,1
3681,1
3693,1
3695,1
3699,1
3700,3
3704,4
3716,1
3719,1
3724,2
3729,1
3732,1
3740,1
3741,2
3743,1
3745,1
3747,1
3758,1
3760,2
3763,1
3768,3
3777,1
3779,1
3787,1
3792,1
3797,1
3800,3
3815,1
3821,1
3834,1
3842,1
3858,1
3859,1
3863,1
3864,1
3868,1
3870,1
3881,1
3884,1
3885,1
3890,1
3891,1
3892,1
3897,1
3899,2
3923,1
3927,2
3928,1
3937,1
3942,1
3948,1
3951,1
3956,1
3957,1
3958,1
3968,2
3976,2
3982,1
3985,2
3986,4
3987,1
3989,1
3993,1
3994,1
3996,1
4001,1
4002,1
4003,1
4005,2
4016,1
4018,1
4022,1
4028,1
4035,2
4040,1
4044,1
4048,1
4056,1
4063,2
4066,1
4067,1
4071,1
4075,1
4079,1
4080,3
4083,3
4084,3
4087,3
4089,1
4091,1
4092,1
4098,1
4108,1
4118,1
4125,1
4127,1
4129,1
4132,1
4135,1
4136,1
4144,1
4150,3
4153,1
4156,2
4157,1
4164,1
4165,1
4169,1
4172,3
4174,1
4181,1
4184,1
4191,2
4195,1
4196,1
4205,1
4215,4
4222,7
4224,2
4225,1
4235,1
4242,1
4243,1
4244,1
4246,1
4251,2
4252,3
4257,1
4262,1
4266,1
4272,2
4290,1
4292,1
4295,4
4307,4
4308,2
4310,1
4311,1
4313,2
4316,1
4321,1
4324,1
4326,1
4331,3
4332,1
4336,1
4340,2
4342,1
4343,1
4351,1
4352,1
4353,4
4358,3
4361,1
4362,1
4371,1
4373,2
4375,1
4384,1
4388,1
4394,3
4402,2
4403,1
4411,1
4417,2
4423,2
4429,1
4450,3
4459,1
4460,1
4463,1
4469,1
4482,1
4483,2
4489,1
4495,1
4499,1
4500,4
4507,1
4515,1
4521,1
4526,5
4531,1
4540,1
4542,1
4545,1
4548,1
4549,3
4551,1
4557,1
4562,2
4565,1
4571,1
4580,1
4581,1
4587,2
4594,7
4598,1
4599,2
4600,2
4607,1
4608,1
4612,1
4618,1
4621,1
4627,2
4638,1
4643,1
4648,3
4649,2
4651,1
4653,1
4655,1
4660,1
4674,1
4677,1
4685,1
4691,2
4696,7
4699,1
4700,1
4701,1
4707,1
4726,1
4734,1
4746,1
4752,1
4758,1
4759,1
4760,2
4765,2
4775,1
4776,1
4779,1
4784,1
4792,1
4793,1
4795,2
4802,2
4805,1
4809,2
4811,1
4817,1
4827,1
4847,2
4851,1
4853,1
4855,1
4864,2
4868,2
4870,1
4872,1
4878,1
4879,1
4884,2
4898,1
4900,1
4910,2
4912,1
4914,2
4923,1
4933,1
4937,2
4943,1
4951,1
4952,1
4959,1
4964,1
4970,2
4982,2
4986,1
4991,2
4995,1
5003,1
5004,1
5005,2
5007,1
5008,1
5009,1
5032,1
5034,1
5043,2
5049,1
5055,1
5056,1
5060,3
5061,1
5063,1
5066,1
5069,3
5072,1
5074,1
5077,1
5081,1
5084,1
5090,3
5095,1
5102,2
5103,1
5107,1
5113,1
5117,1
5124,1
5127,1
5128,1
5134,1
5137,2
5138,1
5157,1
5162,1
5166,1
5170,1
5171,2
5175,1
5176,1
5181,1
5187,1
5190,1
5192,1
5193,1
5195,1
5198,3
5202,1
5209,3
5216,2
5219,1
5220,1
5224,3
5225,1
5231,1
5234,1
5236,1
5247,1
5249,1
5250,1
5255,1
5256,1
5275,1
5276,1
5278,2
5286,1
5291,1
5296,2
5299,1
5302,1
5309,1
5312,1
5313,1
5317,1
5319,3
5324,1
5329,1
5331,1
5338,1
5346,1
5352,1
5355,1
5356,1
5359,1
5360,1
5365,1
5366,1
5367,1
5368,2
5375,2
5376,1
5382,1
5390,1
5393,1
5403,1
5408,1
5409,1
5412,1
5416,1
5418,2
5420,1
5431,1
5433,1
5438,1
5442,1
5443,1
5446,1
5462,1
5464,2
5468,1
5475,1
5478,1
5483,2
5485,1
5486,1
5487,1
5489,1
5490,1
5497,1
5498,1
5499,2
5506,2
5507,1
5518,1
5527,2
5529,1
5531,2
5534,2
5536,1
5541,1
5544,1
5545,1
5546,2
5552,1
5553,1
5554,1
5558,1
5565,1
5574,3
5575,1
5576,3
5583,1
5584,1
5593,2
5595,3
5596,2
5604,1
5606,4
5609,1
5613,2
5621,2
5623,3
5624,1
5637,1
5660,2
5680,2
5682,1
5685,1
5689,1
5695,4
5696,1
5700,1
5703,1
5704,2
5708,1
5712,1
5715,1
5716,2
5719,1
5720,1
5722,1
5725,1
5726,1
5730,3
5749,3
5757,1
5768,1
5773,1
5778,1
5784,3
5786,1
5794,1
5798,2
5801,1
5803,2
5808,1
5813,1
5814,3
5820,1
5827,1
5832,1
5834,1
5839,1
5845,1
5846,2
5847,1
5850,1
5854,1
5862,1
5876,2
5878,1
5893,1
5898,1
5903,1
5904,5
5908,1
5909,1
5912,1
5921,2
5925,1
5929,1
5930,1
5934,1
5942,1
5944,1
5949,1
5952,1
5960,1
5962,1
5965,1
5980,1
5982,1
5983,1
5984,1
5990,1
6000,1
6002,2
6009,1
6018,1
6019,1
6021,1
6024,1
6029,2
6030,1
6033,1
6034,1
6039,1
6047,1
6050,2
6054,1
6059,1
6060,1
6070,1
6073,1
6074,1
6075,2
6078,2
6079,2
6082,2
6085,1
6092,1
6093,1
6095,1
6096,1
6101,1
6103,1
6104,1
6105,2
6108,1
6109,1
6111,2
6112,4
6114,1
6115,1
6119,1
6126,1
6132,1
6135,1
6146,1
6147,2
6148,1
6150,1
6151,2
6155,2
6156,1
6160,1
6166,3
6167,3
6171,1
6179,1
6181,1
6184,3
6188,1
6194,1
6207,3
6218,1
6224,1
6229,1
6232,1
6244,1
6245,2
6257,2
6268,1
6286,1
6289,1
6299,1
6302,1
6303,1
6304,1
6308,1
6309,1
6310,1
6313,1
6314,3
6318,1
6319,3
6320,3
6325,1
6326,3
6329,1
6332,1
6333,3
6337,1
6345,2
6346,1
6360,2
6362,2
6364,1
6366,3
6369,1
6374,1
6375,1
6382,1
6384,1
6386,1
6388,2
6390,2
6393,1
6396,2
6397,1
6406,1
6412,1
6421,1
6424,2
6427,1
6431,2
6440,2
6442,1
6453,1
6456,1
6465,2
6469,1
6470,1
6472,2
6476,2
6478,1
6480,1
6484,1
6485,1
6493,3
6500,1
6508,1
6509,1
6513,1
6522,1
6527,3
6533,1
6534,1
6538,2
6540,2
6541,1
6544,1
6552,2
6553,1
6561,2
6565,2
6569,1
6570,1
6571,1
6572,1
6578,1
6587,1
6590,1
6593,1
6595,1
6599,2
6601,1
6602,1
6607,2
6610,1
6620,2
6622,1
6624,1
6628,3
6630,2
6631,1
6633,1
6634,1
6636,4
6647,2
6648,1
6650,1
6651,1
6656,1
6674,1
6675,2
6686,4
6689,1
6694,1
6714,1
6721,1
6723,1
6725,1
6731,1
6738,2
6739,2
6743,1
6745,1
6750,1
6757,1
6766,1
6770,1
6775,1
6783,1
6786,1
6787,1
6788,1
6791,2
6793,1
6814,1
6815,1
6823,1
6838,2
6845,1
6853,1
6855,2
6860,1
6861,1
6875,3
6885,1
6889,2
6899,1
6910,2
6915,3
6917,2
6921,1
6927,1
6936,1
6943,1
6945,1
6951,1
6956,1
6964,4
6972,1
6976,1
6978,1
6985,1
6993,1
6995,1
7003,1
7007,2
7016,1
7026,1
7028,2
7031,2
7032,1
7045,1
7046,2
7051,4
7061,1
7063,1
7064,2
7076,1
7078,2
7083,1
7088,1
7094,1
7097,2
7102,1
7107,1
7110,1
7111,1
7116,1
7120,2
7122,1
7132,1
7133,1
7140,1
7142,1
7156,1
7158,1
7159,1
7160,1
7163,2
7165,3
7168,2
7172,2
7177,3
7181,1
7184,2
7185,1
7186,1
7198,2
7201,2
7204,2
7207,1
7209,1
7210,3
7213,1
7219,1
7221,2
7232,1
7236,1
7237,1
7238,1
7244,1
7245,1
7246,1
7253,2
7254,1
7260,2
7262,1
7266,1
7267,1
7284,1
7287,1
7288,3
7294,3
7295,1
7296,1
7299,1
7304,1
7306,1
7321,5
7324,2
7348,1
7353,1
7370,1
7371,2
7377,2
7378,1
7381,1
7390,2
7394,1
7398,1
7399,1
7412,1
7430,1
7431,1
7434,2
7435,2
7438,2
7440,1
7443,1
7450,1
7451,1
7457,1
7459,2
7464,1
7467,1
7469,2
7470,1
7471,2
7472,2
7479,1
7489,1
7494,1
7498,1
7502,1
7511,1
7518,2
7521,1
7524,3
7531,1
7534,1
7554,2
7555,3
7566,1
7568,1
7570,1
7572,2
7576,1
7578,3
7580,1
7590,1
7596,2
7598,1
7604,1
7607,1
7614,2
7617,1
7618,2
7635,2
7641,1
7646,1
7647,1
7648,1
7650,1
7653,2
7654,1
7663,1
7665,1
7672,1
7675,1
7681,1
7686,2
7689,1
7697,1
7699,1
7705,1
7706,1
7723,3
7724,3
7728,1
7729,1
7734,1
7735,2
7738,2
7745,1
7747,1
7753,1
7756,1
7757,1
7758,1
7761,1
7773,1
7774,1
7775,3
7779,1
7780,1
7781,1
7783,1
7787,1
7800,1
7805,1
7806,1
7808,1
7816,1
7819,2
7828,1
7830,1
7834,1
7836,1
7837,2
7845,1
7850,2
7854,1
7855,1
7859,1
7867,1
7868,1
7874,1
7880,1
7882,1
7890,1
7894,1
7899,2
7900,1
7907,1
7910,2
7913,1
7916,1
7917,1
7921,1
7928,1
7929,2
7934,1
7936,1
7937,1
7939,2
7940,2
7941,1
7949,2
7952,1
7964,1
7971,4
7974,1
7975,1
7978,1
7983,1
7996,1
7997,1
7998,1
8004,1
8007,2
8008,1
8019,5
8021,2
8041,1
8047,1
8048,1
8053,1
8056,1
8067,1
8069,1
8083,1
8084,2
8097,1
8099,3
8103,1
8105,1
8112,1
8116,1
8117,1
8118,1
8124,1
8134,1
8136,1
8139,1
8142,2
8144,2
8145,3
8147,1
8162,1
8167,1
8169,2
8172,1
8173,2
8181,1
8183,1
8189,2
8192,1
8197,1
8202,1
8213,1
8214,1
8218,3
8219,1
8221,1
8222,1
8226,3
8227,2
8228,1
8229,1
8233,1
8238,1
8239,2
8241,1
8249,1
8252,1
8254,1
8255,1
8268,1
8272,2
8275,2
8279,1
8283,2
8301,1
8303,1
8306,1
8316,1
8320,1
8325,1
8336,1
8337,1
8343,1
8351,2
8361,1
8366,2
8380,1
8382,1
8383,1
8390,2
8391,1
8394,2
8398,1
8400,1
8403,1
8405,5
8412,2
8415,1
8419,1
8420,1
8424,2
8438,2
8441,1
8447,1
8455,1
8456,1
8459,1
8463,1
8465,1
8471,1
8473,1
8475,1
8479,2
8488,1
8490,1
8494,1
8495,3
8498,3
8502,1
8503,2
8505,1
8508,1
8512,1
8513,2
8521,1
8527,1
8531,1
8533,1
8534,1
8538,1
8540,1
8541,1
8548,1
8555,1
8561,2
8570,1
8575,1
8577,1
8584,1
8589,1
8592,1
8598,1
8599,1
8601,1
8608,2
8610,1
8612,1
8618,1
8619,1
8633,1
8636,3
8637,1
8639,2
8644,3
8645,1
8652,2
8656,1
8657,2
8658,1
8660,1
8665,1
8674,1
8675,1
8680,2
8682,1
8689,2
8697,1
8705,1
8712,1
8713,1
8718,1
8726,1
8732,1
8734,1
8735,2
8739,4
8742,1
8749,1
8751,1
8753,1
8758,3
8760,1
8761,3
8765,1
8768,1
8769,1
8780,1
8781,1
8784,2
8795,2
8796,1
8798,1
8805,2
8812,2
8816,1
8824,1
8827,1
8829,2
8830,3
8840,1
8848,1
8854,1
8858,1
8866,2
8870,3
8873,1
8877,3
8878,1
8880,1
8882,1
8887,1
8888,1
8891,3
8895,1
8896,3
8897,2
8898,1
8902,4
8905,4
8911,1
8912,1
8913,1
8914,1
8916,1
8922,1
8924,1
8927,1
8932,1
8934,1
8937,2
8938,1
8946,1
8947,1
8958,1
8962,1
8964,1
8966,2
8967,2
8969,1
8971,2
8972,1
8976,1
8977,1
8979,2
8985,1
8999,2
9005,1
9008,1
9009,1
9011,2
9015,2
9018,1
9032,1
9040,1
9047,1
9050,1
9060,2
9074,1
9075,1
9082,2
9087,2
9088,1
9089,1
9093,1
9096,2
9100,1
9101,1
9107,4
9109,2
9112,2
9113,2
9116,1
9117,3
9118,1
9135,1
9137,1
9145,1
9147,2
9148,5
9149,1
9150,1
9151,1
9158,1
9168,1
9170,2
9177,1
9178,1
9187,1
9189,1
9197,2
9199,1
9202,2
9209,1
9221,1
9229,1
9231,1
9246,1
9251,2
9262,1
9263,2
9265,1
9266,1
9267,5
9269,1
9272,2
9275,1
9283,1
9285,1
9286,1
9291,3
9292,1
9298,1
9301,1
9305,1
9317,1
9320,2
9330,1
9347,1
9350,1
9352,1
9368,1
9369,1
9370,3
9372,1
9376,1
9378,1
9382,1
9385,1
9390,1
9395,1
9403,1
9409,1
9410,1
9426,1
9431,1
9437,1
9438,2
9446,1
9453,1
9454,1
9455,1
9457,1
9460,1
9461,1
9465,1
9466,1
9470,2
9482,3
9490,1
9495,1
9497,1
9502,1
9512,1
9514,2
9516,1
9517,1
9520,1
9522,1
9527,1
9528,1
9530,1
9540,1
9545,1
9549,2
9553,1
9559,1
9561,1
9562,4
9576,1
9584,3
9586,1
9587,2
9595,1
9597,1
9599,2
9615,1
9617,1
9625,2
9638,1
9645,1
9649,1
9655,2
9660,2
9676,1
9681,2
9686,1
9688,1
9690,1
9692,1
9700,1
9710,1
9711,1
9718,1
9720,1
9723,1
9728,1
9737,1
9738,1
9741,1
9745,1
9748,1
9763,1
9767,1
9768,1
9770,1
9774,1
9778,3
9790,2
9795,1
9797,1
9798,1
9806,1
9814,1
9820,1
9824,1
9825,1
9833,2
9834,2
9843,1
9850,1
9856,1
9864,1
9865,2
9867,1
9872,2
9889,1
9890,1
9892,1
9893,1
9895,1
9901,1
9903,1
9916,1
9919,2
9928,1
9929,1
9930,1
9934,2
9935,1
9936,1
9941,1
9949,1
9950,1
9951,1
9953,1
9962,1
9970,1
9974,1
9976,2
9982,2
9983,1
10003,2
10005,1
10012,1
10021,3
10027,3
10039,1
10040,1
10041,3
10042,1
10044,1
10046,1
10053,1
10054,1
10061,1
10069,1
10072,1
10083,1
10086,2
10094,2
10106,1
10107,1
10110,1
10119,1
10121,2
10129,1
10133,1
10138,2
10142,2
10147,2
10150,1
10151,1
10154,1
10162,1
10164,2
10167,1
10169,2
10171,1
10175,2
10176,2
10178,1
10179,1
10182,1
10189,1
10191,1
10196,3
10202,1
10203,1
10208,1
10211,1
10212,1
10219,1
10220,2
10221,2
10225,1
10229,1
10234,1
10236,1
10241,1
10250,1
10259,1
10271,2
10272,1
10276,1
10280,2
10292,1
10295,1
10303,2
10309,1
10321,4
10323,1
10329,3
10352,3
10353,3
10354,2
10359,1
10363,1
10369,1
10371,1
10373,1
10376,1
10380,1
10383,1
10389,3
10406,1
10412,1
10415,1
10417,1
10421,1
10422,1
10433,1
10437,2
10443,4
10453,1
10455,1
10457,1
10460,2
10461,1
10471,1
10478,1
10481,1
10486,1
10495,1
10513,1
10518,2
10520,1
10535,1
10537,1
10540,2
10541,1
10542,1
10545,1
10553,2
10556,1
10557,1
10558,1
10560,2
10561,1
10568,1
10577,1
10583,1
10585,1
10586,1
10594,1
10597,1
10598,2
10599,1
10600,2
10614,1
10615,1
10616,3
10620,1
10627,2
10642,1
10643,1
10653,1
10656,1
10659,3
10678,2
10681,1
10684,1
10686,1
10688,2
10689,1
10693,1
10694,1
10701,1
10704,1
10705,1
10712,3
10717,1
10720,1
10741,2
10746,1
10755,2
10756,1
10758,1
10759,2
10761,1
10764,1
10765,2
10784,2
10803,1
10806,1
10807,1
10810,1
10812,1
10813,3
10815,2
10821,1
10822,1
10827,1
10828,1
10829,1
10833,1
10844,1
10845,1
10847,1
10854,1
10857,2
10860,2
10869,1
10874,2
10878,1
10881,2
10887,2
10889,2
10895,1
10900,2
10907,2
10914,1
10918,1
10920,1
10931,5
10934,2
10947,1
10956,1
10957,1
10960,1
10971,2
10976,1
10977,2
10981,1
10985,1
10987,2
10989,3
10999,1
11002,1
11005,1
11008,1
11022,2
11024,1
11026,1
11035,1
11045,1
11065,1
11075,1
11077,1
11080,1
11088,2
11093,1
11094,1
11098,1
11099,1
11101,4
11103,2
11108,1
11114,2
11119,1
11123,1
11125,2
11132,4
11133,1
11137,1
11139,1
11141,1
11152,1
11172,1
11174,2
11175,1
11176,1
11184,1
11186,1
11193,2
11200,1
11208,1
11211,1
11222,1
11223,2
11228,1
11229,3
11230,4
11237,2
11239,1
11241,1
11243,1
11250,1
11252,1
11253,1
11255,1
11259,3
11260,1
11266,1
11269,1
11275,1
11285,2
11288,1
11295,1
11296,1
11297,2
11303,1
11304,2
11318,1
11321,3
11323,1
11326,1
11331,1
11335,2
11338,1
11340,1
11343,1
11345,3
11348,1
11350,1
11351,1
11356,1
11364,1
11380,3
11390,1
11403,2
11404,1
11406,1
11414,1
11415,1
11419,1
11420,1
11424,1
11426,1
11434,2
11437,1
11440,1
11441,1
11443,1
11444,1
11445,1
11446,1
11448,1
11450,6
11452,1
11459,1
11462,1
11466,1
11467,1
11484,1
11487,1
11489,1
11491,1
11493,1
11496,1
11498,1
11506,1
11511,3
11513,3
11515,2
11524,1
11525,4
11535,1
11538,1
11543,1
11544,1
11549,1
11555,1
11557,1
11560,1
11563,1
11567,1
11569,1
11573,1
11574,2
11579,1
11583,4
11596,1
11603,1
11609,1
11627,1
11631,1
11632,1
11637,1
11641,2
11644,1
11645,1
11666,1
11667,1
11671,2
11677,1
11679,2
11680,1
11687,1
11689,2
11690,1
11712,1
11717,3
11722,2
11724,1
11729,1
11745,2
11746,1
11747,3
11750,1
11751,1
11752,1
11756,1
11760,1
11772,1
11782,1
11784,1
11787,1
11790,1
11794,1
11806,1
11832,1
11836,2
11839,1
11843,2
11850,3
11853,1
11856,1
11862,1
11863,1
11865,2
11866,1
11867,1
11871,2
11873,1
11877,1
11880,1
11882,1
11884,1
11886,1
11902,6
11908,1
11911,1
11919,1
11921,1
11923,1
11927,1
11933,1
11938,1
11939,1
11944,1
11945,1
11961,1
11966,2
11967,2
11969,1
11977,1
11978,1
11980,1
11985,1
11986,2
11989,1
11994,1
12006,1
12010,1
12025,1
12034,4
12040,1
12046,1
12051,1
12052,1
12053,1
12057,1
12060,1
12067,1
12070,1
12079,1
12080,2
12085,1
12096,1
12097,1
12103,3
12112,1
12113,1
12115,2
12118,1
12119,1
12124,1
12125,3
12127,2
12137,1
12147,1
12149,1
12152,1
12162,2
12163,2
12164,1
12165,2
12170,2
12172,1
12181,2
12182,1
12185,1
12186,5
12192,2
12194,1
12196,1
12197,1
12200,1
12203,1
12210,1
12211,2
12213,1
12214,1
12217,1
12218,1
12223,1
12229,2
12230,2
12240,1
12245,1
12256,1
12262,2
12266,1
12268,1
12270,2
12278,1
12282,1
12286,2
12287,1
12294,1
12296,1
12306,1
12319,1
12322,2
12332,1
12345,2
12351,1
12360,5
12363,2
12366,2
12367,1
12373,1
12375,1
12379,1
12384,1
12385,1
12389,1
12413,1
12419,1
12423,1
12426,1
12428,1
12430,1
12437,1
12438,1
12445,1
12449,1
12453,1
12456,1
12462,1
12470,1
12478,1
12479,2
12481,1
12484,1
12486,1
12491,1
12497,1
12505,2
12512,1
12514,2
12515,1
12523,1
12524,1
12527,2
12534,1
12535,3
12543,1
12550,1
12552,1
12559,1
12560,2
12561,1
12566,2
12569,1
12577,1
12586,1
12587,1
12588,1
12591,1
12598,1
12602,3
12611,1
12612,1
12619,1
12621,1
12623,1
12632,1
12633,1
12642,1
12643,1
12644,2
12649,1
12654,1
12660,2
12663,1
12666,1
12668,1
12672,2
12679,1
12687,1
12688,2
12696,3
12699,1
12704,1
12710,1
12725,2
12727,1
12729,1
12731,1
12734,1
12738,1
12740,1
12744,1
12750,1
12756,1
12761,1
12763,1
12769,1
12770,1
12777,1
12781,1
12783,2
12785,1
12788,1
12789,2
12790,1
12796,1
12800,1
12802,1
12808,1
12811,2
12812,1
12816,1
12822,1
12842,1
12849,1
12851,1
12863,1
12868,1
12873,1
12882,3
12884,1
12885,2
12887,2
12892,3
12893,1
12895,1
12907,2
12909,2
12912,3
12914,1
12922,1
12923,1
12925,1
12929,1
12931,1
12936,1
12937,1
12938,3
12940,1
12942,1
12943,1
12944,1
12948,1
12950,2
12952,1
12957,1
12958,1
12959,1
12965,1
12967,1
12976,1
12977,3
12980,1
12983,1
12992,1
12997,1
13000,1
13002,1
13004,1
13012,1
13015,2
13019,2
13024,1
13025,1
13030,1
13035,1
13049,1
13052,1
13054,1
13055,1
13064,1
